760	380	3.5	93	?
730	430	3.5	98	6.689
700	330	3.5	?	?
800	520	3.5	?	6.4
319	620	?	?	6
480	?	5	89	6.6
710	690	3.5	?	8.9
?	?	?	?	?
800	440	3.5	106	7.447
660	690	3.5	?	6.907
790	545	?	?	10
644	435	4	?	?
770	370	?	91	6.593
750	600	4	91	?
710	420	3	95	?
750	600	3	105	8.5
610	300	2.5	?	7.1
800	450	3.5	98	8.7
305	304	4	112	?
600	300	2	82	5.7
?	?	?	?	7.2
770	360	3.5	108	6.3
710	320	3.5	82	7.8
730	435	4	110	?
720	465	3.5	94	6.2
800	350	3.5	?	?
740	370	3	97	7.34
615	530	3.5	103	6.4
720	435	3	91	8.418
750	435	3.5	108	7.81
800	545	3.5	104	5.7
780	650	4	105	7.153
690	370	4	98	7
705	290	3	101	6.133
705	410	3	95	5.86
680	350	3.5	?	7
?	?	?	?	8.6
705	380	?	?	6.54
?	?	?	?	7.4
620	480	2	?	8.9
710	610	3	101	8.1
740	435	2.5	102	7.56
770	465	3	93	6.5
790	310	3	93	6.5
?	?	5	108	6.8
780	395	?	?	6.9
?	?	5	?	6.8
410	?	3	105	7.7
?	620	?	104	6.8
?	?	?	?	6.9
750	460	3	?	8.32
535	360	4	87	?
730	270	3	85	7.9
750	690	3.5	114	6
510	340	?	?	7.63
680	360	2.5	86	6.5
705	380	4	93	?
790	420	3	101	7.2
770	530	?	104	7.2
680	370	2.5	86	6.6
535	310	2.5	?	7.02
790	430	4	?	8.45
790	420	?	110	7.64
760	515	?	?	7
665	450	2.5	102	5.9
790	380	3.5	?	7
?	?	?	?	?
615	410	3	91	7.9
?	?	?	?	5.7
?	?	5	?	5.66
740	500	?	?	?
790	510	?	105	9.75
?	?	6	102	?
800	480	3.5	105	7
750	370	?	?	7
?	?	?	?	8.23
800	600	3	104	7.3
770	340	?	90	6.1
?	?	3.5	?	?
?	?	?	?	6.24
800	610	3	109	8.01
720	530	3	97	6.1
720	350	3	96	?
690	?	?	108	7.7
740	500	4	?	7.5
750	395	3.5	98	7.1
770	630	4	112	9.55
770	500	3	89	6.541
385	370	?	?	7
770	350	2.5	?	7.1
770	320	3	?	7.16
690	605	3	116	8
800	630	4	108	?
750	330	3	?	7.875
?	?	4.5	?	8.7
770	630	?	107	6.4
?	?	?	?	?
740	530	4.5	114	8.25
770	435	?	110	5.6
?	?	4.5	?	6.2
630	500	?	?	?
?	?	?	?	8.15
780	710	3.5	116	7.05
?	?	?	99	8.5
750	360	3	91	7.02
680	320	?	95	?
?	?	?	?	?
760	370	3	94	7.775
800	530	5	?	7
?	?	?	?	?
740	340	4.5	100	8.5
770	550	3.5	110	7.35
800	420	3.5	97	6.4
?	410	?	?	5.2
790	660	5	117	7.3
705	530	3	?	6.52
730	460	3.5	113	3.5
644	500	4.5	110	6.7
720	450	?	87	?
?	?	?	?	?
750	465	4	111	?
790	660	4	?	?
790	575	4	104	5.5
720	400	3	87	6.4
?	?	?	?	6.9
750	465	4	105	7.6
750	360	3.5	102	7.6
800	435	3	103	8.62
510	700	3.5	?	7.9
770	500	4	110	7.48
?	?	5.5	104	5.9
650	380	2.5	86	6.5
?	?	?	?	?
?	?	?	?	?
770	575	4	105	7.025
?	?	?	?	?
?	?	5	?	6.5
660	630	3	85	?
535	420	3	90	6.1
?	?	?	?	?
730	340	?	87	7.04
800	340	3	91	?
?	?	?	101	7.4
800	530	3	99	8.53
?	?	?	84	?
790	435	3	91	7.74
?	?	?	?	?
750	570	2.5	82	6.25
760	530	3.5	106	6.67
?	?	5	?	6.9
?	?	5	100	6.3
730	300	3	95	7
710	320	2.5	81	?
?	?	?	?	7.263
690	310	3	71	6.4
?	?	?	?	8.1
780	630	3	88	?
780	465	3.5	106	7.15
610	370	3	104	5.8
770	515	3.5	?	5.7
730	410	3	102	8.23
