Illinois Institute of Technology;University of Louisiana Lafayette;University of Texas Arlington;|Illinois Institute of Technology;University of Louisiana Lafayette;University of Texas Arlington;
|
Georgia Institute of Technology;North Carolina State University;Ohio State University Columbus;Rutgers University New Brunswick/Piscataway;University of Cincinnati;University of Minnesota Twin Cities;University of Texas Arlington;Washington State University;|
North Carolina State University;Michigan Technological University;SUNY Buffalo;University of North Carolina Charlotte;Wayne State University;Clemson University;|Michigan Technological University;SUNY Buffalo;University of North Carolina Charlotte;Wayne State University;
Georgia Institute of Technology;University of Wisconsin Madison;Ohio State University Columbus;Rensselaer Polytechnic Institute;University of Michigan Ann Arbor;Pennsylvania State University;Purdue University;Texas A&M University College Station;University of Illinois Urbana-Champaign;University of Minnesota Twin Cities;University of Texas Austin;|Ohio State University Columbus;Rensselaer Polytechnic Institute;University of Michigan Ann Arbor;
Rochester Institute of Technology;University of Texas Arlington;|Rochester Institute of Technology;University of Texas Arlington;
|
Michigan Technological University;University of Illinois Chicago;|
Auburn University;SUNY Binghamton;|Auburn University;SUNY Binghamton;
Georgia Institute of Technology;North Carolina State University;Northwestern University;Ohio State University Columbus;Purdue University;Rensselaer Polytechnic Institute;University of California San Diego;University of California Santa Barbara;University of Michigan Ann Arbor;Virginia Polytechnic Institute and State University;|
|
Michigan Technological University;Rutgers University New Brunswick/Piscataway;University of Illinois Chicago;North Carolina State University;University of Colorado Boulder;|Michigan Technological University;Rutgers University New Brunswick/Piscataway;University of Illinois Chicago;
|
|
Louisiana Tech University;SUNY Binghamton;Michigan Technological University;Oklahoma State University Stillwater;|Louisiana Tech University;SUNY Binghamton;
Purdue University;Ohio State University Columbus;University of Cincinnati;University of Illinois Urbana-Champaign;Carnegie Mellon University;University of California San Diego;University of Minnesota Twin Cities;|Ohio State University Columbus;University of Cincinnati;University of Illinois Urbana-Champaign;
Texas A&M University College Station;University of Illinois Urbana-Champaign;University of Michigan Ann Arbor;University of Texas Austin;|
Arizona State University;Florida State University;North Carolina State University;Texas A&M University College Station;University of Florida;University of Texas Arlington;|
|
University of Massachusetts Amherst;Portland State University;Michigan State University;Michigan Technological University;University of Southern California;|Portland State University;
California Institute of Technology;Cornell University;Georgia Institute of Technology;North Carolina State University;Ohio State University Columbus;Purdue University;Texas A&M University College Station;University of Florida;|
Michigan State University;|Michigan State University;
University of Southern California;|University of Southern California;
Clemson University;University of Texas Arlington;Wayne State University;Michigan State University;Ohio State University Columbus;University of Michigan Ann Arbor;|Clemson University;University of Texas Arlington;Wayne State University;
Texas Tech University;Clemson University;Michigan Technological University;|Clemson University;Michigan Technological University;
Ohio State University Columbus;|Ohio State University Columbus;
Carnegie Mellon University;MS in Mech..First and last ;Purdue University;;University of Michigan Ann Arbor;University of Minnesota Twin Cities;|Carnegie Mellon University;MS in Mech..First and last ;
Clemson University;University of Florida;University of Michigan Dearborn;Michigan Technological University;|Michigan Technological University;
University of Akron;University of Cincinnati;University of Texas Arlington;|University of Akron;University of Cincinnati;University of Texas Arlington;
Purdue University;University of Minnesota Twin Cities;University of Michigan Ann Arbor;Georgia Institute of Technology;Ohio State University Columbus;Pennsylvania State University University Park (main campus);Virginia Polytechnic Institute and State University;|University of Michigan Ann Arbor;
Arizona State University;Michigan State University;Pennsylvania State University;University of Southern California;Virginia Polytechnic Institute and State University;University of Cincinnati;University of Florida;|University of Cincinnati;University of Florida;
Illinois Institute of Technology;Indiana University-Bloomington;Indiana University/Purdue University at Indianapolis;Michigan Technological University;Ohio State University Lima;Ohio State University Mansfield;Ohio State University Marion;University of Akron;University of Dallas;University of Illinois Chicago;University of Illinois Springfield;University of Texas Arlington;University of Texas El Paso;University of Texas San Antonio;Wichita State University;|
Georgia Institute of Technology;|
