590	790	3.5	?	?
780	320	3	82	7.2
800	580	3	?	6.95
790	560	?	109	7.85
790	630	4	113	8.35
780	700	5	100	?
?	?	?	?	?
740	280	?	?	?
790	340	3	93	8.12
?	?	?	?	7.2
720	460	3.5	?	7.2
770	520	3	?	?
?	?	?	?	?
?	?	?	?	7.067
770	740	3.5	?	7.9
760	320	4	?	7.4
730	580	3	100	8.65
800	430	?	?	6.7
?	?	?	?	8
?	?	?	?	6.8
?	?	?	?	5.98
?	?	?	?	8.23
780	630	4	115	6.808
800	520	3.5	?	7.818
?	?	?	?	?
?	?	?	?	6.96
780	470	2	?	7.3
690	390	?	?	6.6
?	?	?	100	7.5
790	590	3	?	9.36
?	?	?	?	8.25
570	580	2.75	?	6
760	300	3	80	7.4
660	320	3	?	?
730	280	2.5	?	7.9841
610	540	3.5	?	7.5
750	460	4	106	6.95
780	690	?	?	8.3
620	310	2.5	?	?
720	370	3	?	7
750	590	3	?	7.93
730	590	3.5	?	?
780	740	4.5	?	7.49
790	400	2.5	?	8.7
730	530	3	?	6.7
680	480	3	?	7.8
?	?	?	?	7.8
?	?	?	?	?
790	450	3	?	7.84
740	330	3	88	7.65
?	?	?	?	8.3
?	?	?	?	?
720	540	4.5	117	7.8
760	520	3.5	110	?
800	620	3.5	?	7.762
650	530	2.5	?	6.7
710	560	3	93	5.7
790	570	4.5	108	8.54
800	590	3	107	7.2
?	?	?	?	6
790	570	3	?	7.8
?	?	?	?	?
800	590	3.5	111	9.06
790	470	3.5	92	7.8
780	630	3	97	6.56
?	?	?	?	8.6
730	350	3	90	?
680	550	2.5	?	6.8
800	560	3.5	104	7.965
770	610	4.5	114	8.1
790	510	4	114	9.45
740	640	4	110	7.95
780	320	3	?	6.3
780	500	3.5	99	5.8
670	350	?	?	?
800	680	3	114	6.82
720	420	3	104	6.4
770	510	4	?	7.9
770	410	3.5	91	6.31
560	760	3	92	8.53
780	610	3	?	?
730	430	3	?	7.673
730	480	3	99	5.8
780	560	3	99	7.5
800	650	4	112	8.3
770	430	3	?	9.1
?	?	?	?	6.2
?	?	?	?	?
?	?	?	?	?
790	465	4	109	9.2
760	670	4	115	8.4
800	360	3	?	8.2
800	680	4.5	112	8.16
670	480	3.5	?	6.4
800	560	3	?	9.11
800	610	3	100	6
800	320	3.5	?	?
800	620	4.5	115	8.51
740	580	3.5	97	7.632
780	590	3	106	9.25
740	640	3.5	?	7.1
?	?	?	?	?
720	560	3.5	?	6.968
750	540	?	114	8.36
800	430	3.5	?	8.4
800	620	3.5	118	6.8
800	630	3.5	?	7.77
?	?	?	?	?
780	485	4	113	9.26
760	440	3	?	7.545
?	?	?	?	8.4
?	500	?	?	8.8
780	485	?	110	7.6
740	390	3	92	8.93
780	300	3	90	7.2
?	?	?	90	?
740	410	2.5	?	?
?	?	?	?	?
760	410	3.5	105	6
?	?	?	?	8.52
740	350	3	103	7.8
780	600	3.5	109	7.3
750	470	3.5	?	6.7
800	490	3	104	7.15
730	680	3.5	101	7.382
740	350	3.5	100	?
780	680	4.5	110	6.5
?	504	?	?	6.1
800	650	3	?	8.01
760	450	4.5	100	7.9
800	450	4	108	9.2
800	515	3	?	8.64
750	310	?	?	7.9
?	?	?	?	?
?	440	?	?	?
800	690	?	?	9.4
?	?	?	?	7
780	575	?	?	8.1
730	410	?	?	8.16
800	430	4	108	?
?	?	?	?	?
?	?	?	?	8.5
760	650	4	109	7.775
790	630	4	113	9.01
700	340	3	?	?
800	590	3.5	90	8.7
790	500	3.5	110	7
780	500	3.5	105	8.16
800	620	4	?	?
700	340	2.5	?	?
780	630	4	107	6.6
?	?	?	?	6.8
800	430	3.5	?	6.9
780	600	4.5	?	8.22
?	?	?	?	?
750	460	3	104	8.76
?	450	3	95	?
800	530	3	?	7.1
660	710	3.5	100	6
?	?	?	?	7
800	570	4	114	8.15
710	490	3.5	101	6.6
780	580	3.5	105	7.2
?	?	?	?	7.1
770	490	3	?	9
730	550	3	?	7.4
800	610	3.5	108	6.79
800	430	3	?	8.74
760	420	3.5	105	6.1
690	430	?	?	6.11
760	390	?	99	7.5
770	490	3.5	102	9.15
790	490	3.5	103	7.5
?	?	?	?	?
800	660	3.5	111	8.93
780	400	3	?	7.81
?	?	?	?	7
800	650	4	115	9.12
800	560	3.5	?	9
?	?	?	?	9.4
730	290	?	67	?
770	550	3.5	108	9.5
780	550	3	101	6.1
770	310	3	?	8
770	380	3.5	102	6.61
720	590	3	96	6.5
770	350	2.5	?	6.4
700	280	3	90	?
780	580	4	?	?
750	430	4	109	7.92
?	?	?	84	6.3
790	560	4	?	8.4
730	600	3.5	?	7.4
610	300	3	?	?
760	330	3.5	95	8.16
?	?	?	?	6.6
730	540	3	101	?
690	450	3	100	9.69
740	590	3	98	8.4
770	540	4.5	107	8.01
700	530	?	?	6.6
720	450	3.5	91	?
750	330	3	90	7.6
780	580	3	?	9.225
?	?	?	?	6.2
800	410	3	104	8.7
790	380	3.5	?	8.2
?	?	?	103	9.1
750	420	4.5	107	8.52
740	350	3	95	7.7
700	540	2.5	?	8.7
780	370	3.5	95	8.33
800	550	?	?	7.54
