740	590	3.5	?	7
?	?	?	?	7.48
800	720	4	115	7.3
750	580	3	110	8.2
790	610	4	107	7.3
780	680	3	106	?
?	?	?	?	?
790	690	3	101	6
790	610	3.5	100	9.17
800	640	4	108	7.73
730	620	4	?	7.85
790	340	3	95	6.14
800	680	3	?	6.8
780	515	3.5	101	8.2
780	680	3	106	7.9
720	450	3	?	6.68
750	650	3	90	8.1
690	420	3	103	6.98
800	490	?	?	8
730	620	4	?	7.85
790	530	4	115	5.8
790	630	4	108	8.765
600	310	2	78	6.459
780	510	2.5	?	8.01
730	320	?	90	8.2
800	370	4	96	?
410	605	4	108	8.7
?	?	?	?	?
800	560	3.5	105	6
800	610	3	?	8.5
770	530	4	109	8.2
740	560	4	?	6.005
760	470	3.5	106	7.46
780	670	4	117	8.02
780	330	?	101	6.6
800	430	4.5	?	8.5
650	270	2.5	83	7
760	640	3	111	?
720	300	3	?	6.2
740	380	3	102	?
770	510	2.5	?	7.5
?	?	?	?	?
790	610	3	110	7
800	395	3.5	95	7.6
750	660	3.5	112	8.787
740	430	3.5	100	6.35
800	515	3.5	104	8.52
770	435	4	103	6.815
800	590	3	108	?
790	550	2.5	94	7.7
?	?	?	?	6.9
770	510	3	?	8.01
780	450	?	?	?
700	300	2.5	?	?
790	610	3	91	7.34
690	350	3	?	?
800	480	3	106	6.67
730	350	3	89	7
750	510	3	109	7.917
770	410	?	?	8.775
780	430	3	91	7.14
730	400	3	?	7.6
790	600	3	?	8.33
800	680	3	?	7.7
?	?	?	?	8.5
790	435	4	102	7.248
720	520	4	107	6.7
770	550	?	109	7.5
750	550	3.5	108	6.6
800	670	3.5	115	8.87
800	620	?	105	7.2
790	465	3	95	6.7
740	430	3.5	100	6.3
790	575	4	117	7.08
710	490	4	107	8.33
?	?	?	111	9.975
?	?	?	?	?
?	?	?	?	7.35
800	540	?	103	8.53
710	380	3	93	6.3
790	420	3.5	100	?
760	530	?	101	7
800	370	3.5	95	6.21
800	690	4	110	9.11
760	540	3.5	113	7.813
800	380	3.5	96	?
740	650	3.5	108	7.68
800	750	4	110	8.5
?	?	?	?	?
760	330	3	?	5.5
?	?	?	?	?
800	540	3	112	7.96
640	360	3	?	8.11
800	510	2.5	107	7
790	370	3	85	7.84
790	520	3	100	?
780	400	4	115	8.3
770	450	4	?	8.5
790	435	3	?	6.441
?	?	?	?	?
800	570	3	?	7.55
760	310	2.5	?	7.5
?	?	?	?	8.04
790	360	3	?	7.83
800	450	3	99	7.33
730	510	3	88	6.5
770	605	4	112	7
750	500	2.5	?	?
780	530	?	110	7.655
770	420	2.5	107	8.37
440	740	3	99	8.61
660	440	?	?	?
?	?	?	?	7.8
680	480	2.5	?	?
?	?	?	?	?
780	510	4	?	6.85
650	550	3	102	6.38
800	640	4	115	6.64
800	520	4	109	8.82
?	450	?	97	?
800	540	3	100	7
780	530	4	?	8.52
740	330	3	89	?
770	430	3.5	95	8.58
?	?	?	?	?
700	500	2.5	89	6
780	400	3	90	8.475
770	410	3.5	105	6.9
740	410	3	89	6.6
800	545	3.5	107	9.51
800	730	4	115	8.255
800	435	4.5	?	6.7
650	550	3	102	6.38
730	480	3	104	?
660	420	3.5	?	6.8
720	550	3	90	7.3
780	380	3	?	6.3
800	350	3	100	7
705	370	2.5	?	9.01
770	610	4	113	8.8
800	520	4.5	105	8.044
740	580	3	108	9.4
?	?	?	?	?
710	380	3.5	87	?
790	580	4	111	8.65
?	?	?	?	?
770	360	3	100	6.3
630	500	3.5	99	7.5
800	560	3.5	108	7.5
800	730	3	86	8.35
800	510	3.5	104	8
780	515	3.5	114	7.76
750	515	3.5	99	7.4
?	660	?	116	8.37
750	490	?	?	9.75
740	440	3	99	8.61
?	?	?	?	9.21
730	550	3	94	7.2
700	310	3.5	92	7.5
800	630	3	102	7.3
630	500	3	106	?
730	390	3.5	98	7
770	730	4.5	116	7.91
730	330	2.5	82	6.5
710	550	3	98	7.3
?	?	?	83	?
760	440	4.5	110	?
800	610	3	107	8
770	410	3	91	7.4
630	370	3	100	7.1
690	270	2.5	94	?
770	550	3.5	108	9.5
720	395	3.5	105	5.825
790	610	3.5	108	8.35
730	580	3	?	8.2
790	560	3.5	?	8
800	440	3.5	?	9.14
690	230	3	?	7.8
770	380	4	108	8.81
780	640	5.4	116	8.55
780	360	?	?	8.1
720	310	3	84	8.38
800	450	4.5	109	8.1
730	490	3.5	95	7.5
?	?	?	?	?
750	440	?	101	7.7
690	380	3.5	103	6.8
800	520	4	110	7.9
800	400	2.5	102	6.2
750	350	?	?	9.26
800	730	3.5	108	8.13
770	380	3	104	6.2
800	460	4	?	8.64
750	485	4	109	7.6
780	290	2	?	?
800	480	4	?	6.79
?	?	?	?	?
?	?	?	102	8.201
780	610	4.5	118	8.7
740	570	3	98	6.8
750	330	2.5	91	6
?	?	?	112	?
?	?	?	?	7.36
?	?	?	105	10
770	320	3.5	90	6.05
750	530	4	111	7.5
710	440	4	111	6.62
?	?	?	?	5.5
730	560	4	?	8
760	500	?	?	8.44
?	?	?	?	6.3
760	635	3	112	8.212
?	?	?	87	?
770	530	3.5	112	6.916
800	660	4.5	107	6.7
800	500	3.5	108	8.1161
780	520	3.5	103	6.725
630	360	3	?	7.4
720	515	4.5	97	7.3
?	?	?	?	7.89
800	640	3	109	9.6
680	370	3.5	96	5.777
710	560	3.5	113	7.431
760	520	3	106	7.7
710	310	3	?	9.925
790	650	3.5	105	9.43
680	380	?	91	6.3
790	470	3.5	105	5.6
?	?	?	?	8.81
590	800	3.5	113	8.43
800	575	4.5	115	8.06
750	620	4	109	7.8
750	510	3.5	110	6.116
740	320	3	104	7.6
?	?	?	?	?
650	480	3	?	7.415
710	530	2.5	?	7
750	350	3	?	8.4
800	650	3.5	100	6.5
700	440	?	102	6.66
710	480	?	81	?
680	400	3	86	6.658
?	?	?	?	?
770	465	4	110	7.5
800	660	3	105	8.7
690	370	3.5	93	?
750	310	3.5	94	7.9
770	530	4	115	8.12
790	390	3.5	102	8.5
?	?	?	?	7.5
700	280	3.5	?	6.5
690	380	3.5	103	6.8
?	?	?	?	?
750	470	?	?	8.24
800	450	3	108	8.27
740	310	3	?	?
700	290	3	80	6.775
?	?	?	?	?
780	380	3	?	7.4
800	670	4	116	6.67
790	560	4.5	116	8.96
780	530	4.5	?	7.41
?	?	?	?	?
770	540	2.5	102	8
580	370	3	70	6.9
?	?	?	?	?
770	465	3	?	8.325
780	500	4	?	?
800	610	3	105	8.3
?	?	?	?	9.86
740	500	?	?	7.416
705	465	?	?	7.06
800	410	3	109	7.6
800	580	3	97	?
800	590	3.5	?	8.3
730	660	3	111	?
800	540	3	108	7.6
740	510	4	?	?
740	550	3.5	94	?
740	395	3	95	7.2
730	660	3	111	?
?	360	3	93	7.3
770	330	3.5	96	7.3
800	650	3	107	8.116
780	520	3.5	?	7.2
750	260	2.5	73	7.39
710	370	3	97	5.2
730	410	3.5	?	7
800	520	3.5	111	7.78
750	450	2.5	?	7.3
800	690	4	114	7.96
740	330	3	94	7.5
800	560	4	111	7.72
800	660	4.5	114	9.26
790	690	3	108	9.36
?	?	?	?	7.2
780	540	3	107	8.6
790	500	4.5	102	7.73
720	360	3	82	?
770	395	4	97	?
800	510	3.5	107	?
705	370	3.5	112	5.4
780	465	4	100	8.113
800	530	5	108	9.33
800	580	2.5	101	7.01
730	700	4	?	7.67
670	390	2.5	88	?
790	515	4	111	7.682
730	?	2.5	94	6.9
?	260	2.5	?	?
670	330	2.5	?	6.19
760	400	2.5	98	7.5
?	?	?	?	?
730	420	2.5	?	?
720	340	?	89	7.326
750	390	?	90	9.525
800	515	4	117	7.78
?	?	?	?	8.125
780	665	4.5	?	8.7
730	410	3.5	97	?
730	360	4	?	7.4
?	?	?	?	?
710	510	2.5	86	7.87
670	330	2.5	92	?
790	490	2.5	?	6.903
770	450	4	112	7.74
?	?	?	?	6.35
590	320	3.5	96	8
?	?	?	?	7.5
720	300	3.5	?	?
790	435	3	99	8.85
800	320	3	?	6.889
?	?	?	?	7.142
720	590	2.5	?	7.18
730	320	3	92	6.7
?	?	?	?	9.325
780	400	?	80	10
750	700	4	100	6.5
780	290	2	?	7.548
730	300	2	?	7.71
750	310	3	100	?
800	450	4	100	7.905
800	650	3.5	116	8
750	?	3	100	8.441
570	500	3	83	?
595	320	?	92	5.4
740	395	3.5	95	8.02
800	310	3	92	8.1
770	420	?	?	7.7
720	470	3.5	90	6.6
750	600	4	112	8
?	?	?	?	?
720	320	2.5	?	6.5
730	650	4	113	6.8
?	?	?	?	8.76
705	310	2.5	95	8.024
750	450	2.5	?	5.6
770	545	4	112	7.4
720	330	3.5	95	7.3
690	280	3.5	90	7.1
770	410	3.5	93	?
730	450	3	107	8.4
?	?	?	?	7.2
770	435	3.5	106	8.45
650	440	2.5	98	5.65
?	?	?	104	6.5
730	460	3.5	?	5.733
?	?	?	?	6
?	?	?	?	?
780	500	3	?	6.7
790	520	3	102	7.37
800	600	3	101	8
770	435	3	?	7.4
?	?	?	?	7.5
750	560	3.5	107	7.534
730	450	3	105	8.4
750	570	3	96	8.6
780	515	4	109	7.75
580	490	2	91	?
?	?	?	104	5.9
790	730	4.5	105	7.47
770	520	3	88	?
760	545	4.5	100	6.972
770	340	?	89	8.08
800	750	4	?	8.42
?	?	?	?	?
800	550	3.5	114	8.9
?	?	?	?	7.5
740	290	3	82	7.6
760	530	3.5	98	8.125
740	340	3	94	8.1
?	?	?	?	7.775
780	435	3	99	7.26
?	?	?	113	?
670	330	2.5	92	6.9
800	410	4	99	8.98
800	635	3.5	114	6.1
